,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,station zone,casual,registered,cnt
2728,2012-06-29,3,1,6,0,5,1,1,0.834167,0.786613,0.48875,0.165417,Washington SE,39,368,407
2729,2012-06-29,3,1,6,0,5,1,1,0.834167,0.786613,0.48875,0.165417,Washington SW,187,207,394
2730,2012-06-30,3,1,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,Arlington,146,278,424
2731,2012-06-30,3,1,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,Washington NE,94,553,647
2732,2012-06-30,3,1,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,Washington NW,806,2769,3575
2733,2012-06-30,3,1,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,Washington SE,107,413,520
2734,2012-06-30,3,1,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,Washington SW,301,157,458
2735,2012-07-01,3,1,7,0,0,0,1,0.815833,0.750629,0.51875,0.16852899999999998,Arlington,109,257,366
2736,2012-07-01,3,1,7,0,0,0,1,0.815833,0.750629,0.51875,0.16852899999999998,Washington NE,80,446,526
2737,2012-07-01,3,1,7,0,0,0,1,0.815833,0.750629,0.51875,0.16852899999999998,Washington NW,858,2838,3696
2738,2012-07-01,3,1,7,0,0,0,1,0.815833,0.750629,0.51875,0.16852899999999998,Washington SE,71,323,394
2739,2012-07-01,3,1,7,0,0,0,1,0.815833,0.750629,0.51875,0.16852899999999998,Washington SW,304,168,472
2740,2012-07-02,3,1,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,Arlington,48,410,458
2741,2012-07-02,3,1,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,Washington NE,39,583,622
2742,2012-07-02,3,1,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,Washington NW,563,3574,4137
2743,2012-07-02,3,1,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,Washington SE,44,415,459
2744,2012-07-02,3,1,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,Washington SW,209,273,482
2745,2012-07-03,3,1,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,Arlington,72,426,498
2746,2012-07-03,3,1,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,Washington NE,82,651,733
2747,2012-07-03,3,1,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,Washington NW,632,3655,4287
2748,2012-07-03,3,1,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,Washington SE,75,511,586
2749,2012-07-03,3,1,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,Washington SW,190,288,478
2750,2012-07-04,3,1,7,1,3,0,1,0.789167,0.732337,0.53875,0.13495,Arlington,270,319,589
2751,2012-07-04,3,1,7,1,3,0,1,0.789167,0.732337,0.53875,0.13495,Washington NE,192,540,732
2752,2012-07-04,3,1,7,1,3,0,1,0.789167,0.732337,0.53875,0.13495,Washington NW,1457,3117,4574
2753,2012-07-04,3,1,7,1,3,0,1,0.789167,0.732337,0.53875,0.13495,Washington SE,186,523,709
2754,2012-07-04,3,1,7,1,3,0,1,0.789167,0.732337,0.53875,0.13495,Washington SW,456,254,710
2755,2012-07-05,3,1,7,0,4,1,1,0.8275,0.761367,0.457917,0.194029,Arlington,89,378,467
2756,2012-07-05,3,1,7,0,4,1,1,0.8275,0.761367,0.457917,0.194029,Washington NE,62,525,587
2757,2012-07-05,3,1,7,0,4,1,1,0.8275,0.761367,0.457917,0.194029,Washington NW,861,3226,4087
2758,2012-07-05,3,1,7,0,4,1,1,0.8275,0.761367,0.457917,0.194029,Washington SE,47,423,470
2759,2012-07-05,3,1,7,0,4,1,1,0.8275,0.761367,0.457917,0.194029,Washington SW,345,243,588
2760,2012-07-06,3,1,7,0,5,1,1,0.828333,0.752533,0.450833,0.146142,Arlington,86,355,441
2761,2012-07-06,3,1,7,0,5,1,1,0.828333,0.752533,0.450833,0.146142,Washington NE,50,495,545
2762,2012-07-06,3,1,7,0,5,1,1,0.828333,0.752533,0.450833,0.146142,Washington NW,844,3259,4103
2763,2012-07-06,3,1,7,0,5,1,1,0.828333,0.752533,0.450833,0.146142,Washington SE,76,395,471
2764,2012-07-06,3,1,7,0,5,1,1,0.828333,0.752533,0.450833,0.146142,Washington SW,310,270,580
2765,2012-07-07,3,1,7,0,6,0,1,0.861667,0.804913,0.492083,0.163554,Arlington,81,241,322
2766,2012-07-07,3,1,7,0,6,0,1,0.861667,0.804913,0.492083,0.163554,Washington NE,51,376,427
2767,2012-07-07,3,1,7,0,6,0,1,0.861667,0.804913,0.492083,0.163554,Washington NW,946,2272,3218
2768,2012-07-07,3,1,7,0,6,0,1,0.861667,0.804913,0.492083,0.163554,Washington SE,74,309,383
2769,2012-07-07,3,1,7,0,6,0,1,0.861667,0.804913,0.492083,0.163554,Washington SW,295,144,439
2770,2012-07-08,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,Arlington,71,232,303
2771,2012-07-08,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,Washington NE,52,394,446
2772,2012-07-08,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,Washington NW,771,2336,3107
2773,2012-07-08,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,Washington SE,58,317,375
2774,2012-07-08,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,Washington SW,250,133,383
2775,2012-07-09,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,Arlington,55,447,502
2776,2012-07-09,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,Washington NE,45,532,577
2777,2012-07-09,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,Washington NW,623,3817,4440
2778,2012-07-09,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,Washington SE,28,417,445
2779,2012-07-09,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,Washington SW,247,299,546
2780,2012-07-10,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.15173699999999998,Arlington,48,454,502
2781,2012-07-10,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.15173699999999998,Washington NE,51,580,631
2782,2012-07-10,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.15173699999999998,Washington NW,597,3574,4171
2783,2012-07-10,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.15173699999999998,Washington SE,30,381,411
2784,2012-07-10,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.15173699999999998,Washington SW,228,297,525
2785,2012-07-11,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.15173299999999998,Arlington,49,470,519
2786,2012-07-11,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.15173299999999998,Washington NE,49,653,702
2787,2012-07-11,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.15173299999999998,Washington NW,626,4299,4925
2788,2012-07-11,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.15173299999999998,Washington SE,35,444,479
2789,2012-07-11,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.15173299999999998,Washington SW,216,351,567
2790,2012-07-12,3,1,7,0,4,1,1,0.7158329999999999,0.654683,0.529583,0.146775,Arlington,58,500,558
2791,2012-07-12,3,1,7,0,4,1,1,0.7158329999999999,0.654683,0.529583,0.146775,Washington NE,57,708,765
2792,2012-07-12,3,1,7,0,4,1,1,0.7158329999999999,0.654683,0.529583,0.146775,Washington NW,643,4355,4998
2793,2012-07-12,3,1,7,0,4,1,1,0.7158329999999999,0.654683,0.529583,0.146775,Washington SE,39,433,472
2794,2012-07-12,3,1,7,0,4,1,1,0.7158329999999999,0.654683,0.529583,0.146775,Washington SW,235,347,582
2795,2012-07-13,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,Arlington,48,455,503
2796,2012-07-13,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,Washington NE,95,704,799
2797,2012-07-13,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,Washington NW,920,3998,4918
2798,2012-07-13,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,Washington SE,67,450,517
2799,2012-07-13,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,Washington SW,381,305,686
2800,2012-07-14,3,1,7,0,6,0,2,0.703333,0.666042,0.699167,0.143679,Arlington,161,330,491
2801,2012-07-14,3,1,7,0,6,0,2,0.703333,0.666042,0.699167,0.143679,Washington NE,145,506,651
2802,2012-07-14,3,1,7,0,6,0,2,0.703333,0.666042,0.699167,0.143679,Washington NW,1471,3143,4614
2803,2012-07-14,3,1,7,0,6,0,2,0.703333,0.666042,0.699167,0.143679,Washington SE,117,371,488
2804,2012-07-14,3,1,7,0,6,0,2,0.703333,0.666042,0.699167,0.143679,Washington SW,461,186,647
2805,2012-07-15,3,1,7,0,0,0,1,0.745833,0.705196,0.717917,0.166667,Arlington,105,298,403
2806,2012-07-15,3,1,7,0,0,0,1,0.745833,0.705196,0.717917,0.166667,Washington NE,106,461,567
2807,2012-07-15,3,1,7,0,0,0,1,0.745833,0.705196,0.717917,0.166667,Washington NW,1318,2748,4066
2808,2012-07-15,3,1,7,0,0,0,1,0.745833,0.705196,0.717917,0.166667,Washington SE,92,343,435
2809,2012-07-15,3,1,7,0,0,0,1,0.745833,0.705196,0.717917,0.166667,Washington SW,300,181,481
2810,2012-07-16,3,1,7,0,1,1,1,0.763333,0.724125,0.645,0.164187,Arlington,72,407,479
2811,2012-07-16,3,1,7,0,1,1,1,0.763333,0.724125,0.645,0.164187,Washington NE,65,590,655
2812,2012-07-16,3,1,7,0,1,1,1,0.763333,0.724125,0.645,0.164187,Washington NW,674,3954,4628
2813,2012-07-16,3,1,7,0,1,1,1,0.763333,0.724125,0.645,0.164187,Washington SE,28,408,436
2814,2012-07-16,3,1,7,0,1,1,1,0.763333,0.724125,0.645,0.164187,Washington SW,250,319,569
2815,2012-07-17,3,1,7,0,2,1,1,0.818333,0.755683,0.505833,0.114429,Arlington,62,424,486
2816,2012-07-17,3,1,7,0,2,1,1,0.818333,0.755683,0.505833,0.114429,Washington NE,63,625,688
2817,2012-07-17,3,1,7,0,2,1,1,0.818333,0.755683,0.505833,0.114429,Washington NW,567,3971,4538
2818,2012-07-17,3,1,7,0,2,1,1,0.818333,0.755683,0.505833,0.114429,Washington SE,33,447,480
2819,2012-07-17,3,1,7,0,2,1,1,0.818333,0.755683,0.505833,0.114429,Washington SW,196,329,525
2820,2012-07-18,3,1,7,0,3,1,1,0.793333,0.745583,0.577083,0.137442,Arlington,44,347,391
2821,2012-07-18,3,1,7,0,3,1,1,0.793333,0.745583,0.577083,0.137442,Washington NE,47,556,603
2822,2012-07-18,3,1,7,0,3,1,1,0.793333,0.745583,0.577083,0.137442,Washington NW,482,3337,3819
2823,2012-07-18,3,1,7,0,3,1,1,0.793333,0.745583,0.577083,0.137442,Washington SE,44,391,435
2824,2012-07-18,3,1,7,0,3,1,1,0.793333,0.745583,0.577083,0.137442,Washington SW,182,237,419
2825,2012-07-19,3,1,7,0,4,1,1,0.77,0.714642,0.600417,0.165429,Arlington,57,455,512
2826,2012-07-19,3,1,7,0,4,1,1,0.77,0.714642,0.600417,0.165429,Washington NE,64,645,709
2827,2012-07-19,3,1,7,0,4,1,1,0.77,0.714642,0.600417,0.165429,Washington NW,545,3849,4394
2828,2012-07-19,3,1,7,0,4,1,1,0.77,0.714642,0.600417,0.165429,Washington SE,42,411,453
2829,2012-07-19,3,1,7,0,4,1,1,0.77,0.714642,0.600417,0.165429,Washington SW,179,299,478
2830,2012-07-20,3,1,7,0,5,1,2,0.665833,0.613025,0.844167,0.208967,Arlington,33,374,407
2831,2012-07-20,3,1,7,0,5,1,2,0.665833,0.613025,0.844167,0.208967,Washington NE,63,587,650
2832,2012-07-20,3,1,7,0,5,1,2,0.665833,0.613025,0.844167,0.208967,Washington NW,476,3490,3966
2833,2012-07-20,3,1,7,0,5,1,2,0.665833,0.613025,0.844167,0.208967,Washington SE,28,387,415
2834,2012-07-20,3,1,7,0,5,1,2,0.665833,0.613025,0.844167,0.208967,Washington SW,147,233,380
2835,2012-07-21,3,1,7,0,6,0,3,0.595833,0.549912,0.865417,0.2133,Arlington,53,155,208
2836,2012-07-21,3,1,7,0,6,0,3,0.595833,0.549912,0.865417,0.2133,Washington NE,110,431,541
2837,2012-07-21,3,1,7,0,6,0,3,0.595833,0.549912,0.865417,0.2133,Washington NW,730,2130,2860
2838,2012-07-21,3,1,7,0,6,0,3,0.595833,0.549912,0.865417,0.2133,Washington SE,80,326,406
2839,2012-07-21,3,1,7,0,6,0,3,0.595833,0.549912,0.865417,0.2133,Washington SW,291,110,401
2840,2012-07-22,3,1,7,0,0,0,2,0.6675,0.623125,0.7625,0.09392080000000001,Arlington,168,271,439
2841,2012-07-22,3,1,7,0,0,0,2,0.6675,0.623125,0.7625,0.09392080000000001,Washington NE,124,557,681
2842,2012-07-22,3,1,7,0,0,0,2,0.6675,0.623125,0.7625,0.09392080000000001,Washington NW,1539,3237,4776
2843,2012-07-22,3,1,7,0,0,0,2,0.6675,0.623125,0.7625,0.09392080000000001,Washington SE,93,445,538
2844,2012-07-22,3,1,7,0,0,0,2,0.6675,0.623125,0.7625,0.09392080000000001,Washington SW,620,284,904
2845,2012-07-23,3,1,7,0,1,1,1,0.741667,0.690017,0.694167,0.138683,Arlington,69,444,513
2846,2012-07-23,3,1,7,0,1,1,1,0.741667,0.690017,0.694167,0.138683,Washington NE,62,624,686
2847,2012-07-23,3,1,7,0,1,1,1,0.741667,0.690017,0.694167,0.138683,Washington NW,708,4013,4721
2848,2012-07-23,3,1,7,0,1,1,1,0.741667,0.690017,0.694167,0.138683,Washington SE,26,386,412
2849,2012-07-23,3,1,7,0,1,1,1,0.741667,0.690017,0.694167,0.138683,Washington SW,270,283,553
2850,2012-07-24,3,1,7,0,2,1,1,0.750833,0.70645,0.655,0.211454,Arlington,55,446,501
2851,2012-07-24,3,1,7,0,2,1,1,0.750833,0.70645,0.655,0.211454,Washington NE,67,671,738
2852,2012-07-24,3,1,7,0,2,1,1,0.750833,0.70645,0.655,0.211454,Washington NW,699,4490,5189
2853,2012-07-24,3,1,7,0,2,1,1,0.750833,0.70645,0.655,0.211454,Washington SE,42,461,503
2854,2012-07-24,3,1,7,0,2,1,1,0.750833,0.70645,0.655,0.211454,Washington SW,277,320,597
2855,2012-07-25,3,1,7,0,3,1,1,0.724167,0.654054,0.45,0.1648,Arlington,113,509,622
2856,2012-07-25,3,1,7,0,3,1,1,0.724167,0.654054,0.45,0.1648,Washington NE,88,769,857
2857,2012-07-25,3,1,7,0,3,1,1,0.724167,0.654054,0.45,0.1648,Washington NW,823,4532,5355
2858,2012-07-25,3,1,7,0,3,1,1,0.724167,0.654054,0.45,0.1648,Washington SE,38,484,522
2859,2012-07-25,3,1,7,0,3,1,1,0.724167,0.654054,0.45,0.1648,Washington SW,321,414,735
2860,2012-07-26,3,1,7,0,4,1,1,0.776667,0.739263,0.5966670000000001,0.28481300000000004,Arlington,58,462,520
2861,2012-07-26,3,1,7,0,4,1,1,0.776667,0.739263,0.5966670000000001,0.28481300000000004,Washington NE,74,657,731
2862,2012-07-26,3,1,7,0,4,1,1,0.776667,0.739263,0.5966670000000001,0.28481300000000004,Washington NW,653,4014,4667
2863,2012-07-26,3,1,7,0,4,1,1,0.776667,0.739263,0.5966670000000001,0.28481300000000004,Washington SE,22,364,386
2864,2012-07-26,3,1,7,0,4,1,1,0.776667,0.739263,0.5966670000000001,0.28481300000000004,Washington SW,229,274,503
2865,2012-07-27,3,1,7,0,5,1,1,0.781667,0.734217,0.594583,0.15299200000000002,Arlington,73,406,479
2866,2012-07-27,3,1,7,0,5,1,1,0.781667,0.734217,0.594583,0.15299200000000002,Washington NE,66,629,695
2867,2012-07-27,3,1,7,0,5,1,1,0.781667,0.734217,0.594583,0.15299200000000002,Washington NW,794,3912,4706
2868,2012-07-27,3,1,7,0,5,1,1,0.781667,0.734217,0.594583,0.15299200000000002,Washington SE,21,405,426
2869,2012-07-27,3,1,7,0,5,1,1,0.781667,0.734217,0.594583,0.15299200000000002,Washington SW,305,229,534
2870,2012-07-28,3,1,7,0,6,0,1,0.755833,0.697604,0.613333,0.15735,Arlington,141,292,433
2871,2012-07-28,3,1,7,0,6,0,1,0.755833,0.697604,0.613333,0.15735,Washington NE,128,543,671
2872,2012-07-28,3,1,7,0,6,0,1,0.755833,0.697604,0.613333,0.15735,Washington NW,1341,3054,4395
2873,2012-07-28,3,1,7,0,6,0,1,0.755833,0.697604,0.613333,0.15735,Washington SE,100,331,431
2874,2012-07-28,3,1,7,0,6,0,1,0.755833,0.697604,0.613333,0.15735,Washington SW,524,154,678
2875,2012-07-29,3,1,7,0,0,0,1,0.7216670000000001,0.667933,0.62375,0.170396,Arlington,129,268,397
2876,2012-07-29,3,1,7,0,0,0,1,0.7216670000000001,0.667933,0.62375,0.170396,Washington NE,116,537,653
2877,2012-07-29,3,1,7,0,0,0,1,0.7216670000000001,0.667933,0.62375,0.170396,Washington NW,1305,2975,4280
2878,2012-07-29,3,1,7,0,0,0,1,0.7216670000000001,0.667933,0.62375,0.170396,Washington SE,89,406,495
2879,2012-07-29,3,1,7,0,0,0,1,0.7216670000000001,0.667933,0.62375,0.170396,Washington SW,514,185,699
2880,2012-07-30,3,1,7,0,1,1,1,0.730833,0.684987,0.66875,0.153617,Arlington,52,429,481
2881,2012-07-30,3,1,7,0,1,1,1,0.730833,0.684987,0.66875,0.153617,Washington NE,46,706,752
2882,2012-07-30,3,1,7,0,1,1,1,0.730833,0.684987,0.66875,0.153617,Washington NW,629,4127,4756
2883,2012-07-30,3,1,7,0,1,1,1,0.730833,0.684987,0.66875,0.153617,Washington SE,24,431,455
2884,2012-07-30,3,1,7,0,1,1,1,0.730833,0.684987,0.66875,0.153617,Washington SW,287,303,590
2885,2012-07-31,3,1,7,0,2,1,1,0.713333,0.662896,0.704167,0.165425,Arlington,55,485,540
2886,2012-07-31,3,1,7,0,2,1,1,0.713333,0.662896,0.704167,0.165425,Washington NE,42,657,699
2887,2012-07-31,3,1,7,0,2,1,1,0.713333,0.662896,0.704167,0.165425,Washington NW,640,4202,4842
2888,2012-07-31,3,1,7,0,2,1,1,0.713333,0.662896,0.704167,0.165425,Washington SE,33,516,549
2889,2012-07-31,3,1,7,0,2,1,1,0.713333,0.662896,0.704167,0.165425,Washington SW,198,309,507
2890,2012-08-01,3,1,8,0,3,1,1,0.7175,0.667308,0.6775,0.141179,Arlington,48,491,539
2891,2012-08-01,3,1,8,0,3,1,1,0.7175,0.667308,0.6775,0.141179,Washington NE,92,745,837
2892,2012-08-01,3,1,8,0,3,1,1,0.7175,0.667308,0.6775,0.141179,Washington NW,690,4337,5027
2893,2012-08-01,3,1,8,0,3,1,1,0.7175,0.667308,0.6775,0.141179,Washington SE,26,541,567
2894,2012-08-01,3,1,8,0,3,1,1,0.7175,0.667308,0.6775,0.141179,Washington SW,218,323,541
2895,2012-08-02,3,1,8,0,4,1,1,0.7525,0.707088,0.659583,0.129354,Arlington,25,474,499
2896,2012-08-02,3,1,8,0,4,1,1,0.7525,0.707088,0.659583,0.129354,Washington NE,50,720,770
2897,2012-08-02,3,1,8,0,4,1,1,0.7525,0.707088,0.659583,0.129354,Washington NW,599,4200,4799
2898,2012-08-02,3,1,8,0,4,1,1,0.7525,0.707088,0.659583,0.129354,Washington SE,47,473,520
2899,2012-08-02,3,1,8,0,4,1,1,0.7525,0.707088,0.659583,0.129354,Washington SW,262,313,575
2900,2012-08-03,3,1,8,0,5,1,2,0.765833,0.722867,0.6425,0.215792,Arlington,69,473,542
2901,2012-08-03,3,1,8,0,5,1,2,0.765833,0.722867,0.6425,0.215792,Washington NE,73,639,712
2902,2012-08-03,3,1,8,0,5,1,2,0.765833,0.722867,0.6425,0.215792,Washington NW,763,3934,4697
2903,2012-08-03,3,1,8,0,5,1,2,0.765833,0.722867,0.6425,0.215792,Washington SE,65,441,506
2904,2012-08-03,3,1,8,0,5,1,2,0.765833,0.722867,0.6425,0.215792,Washington SW,357,275,632
2905,2012-08-04,3,1,8,0,6,0,1,0.793333,0.751267,0.613333,0.257458,Arlington,152,300,452
2906,2012-08-04,3,1,8,0,6,0,1,0.793333,0.751267,0.613333,0.257458,Washington NE,148,561,709
2907,2012-08-04,3,1,8,0,6,0,1,0.793333,0.751267,0.613333,0.257458,Washington NW,1444,2924,4368
2908,2012-08-04,3,1,8,0,6,0,1,0.793333,0.751267,0.613333,0.257458,Washington SE,120,421,541
2909,2012-08-04,3,1,8,0,6,0,1,0.793333,0.751267,0.613333,0.257458,Washington SW,481,186,667
2910,2012-08-05,3,1,8,0,0,0,1,0.769167,0.731079,0.6525,0.290421,Arlington,71,242,313
2911,2012-08-05,3,1,8,0,0,0,1,0.769167,0.731079,0.6525,0.290421,Washington NE,85,443,528
2912,2012-08-05,3,1,8,0,0,0,1,0.769167,0.731079,0.6525,0.290421,Washington NW,1129,2562,3691
2913,2012-08-05,3,1,8,0,0,0,1,0.769167,0.731079,0.6525,0.290421,Washington SE,76,321,397
2914,2012-08-05,3,1,8,0,0,0,1,0.769167,0.731079,0.6525,0.290421,Washington SW,346,120,466
2915,2012-08-06,3,1,8,0,1,1,2,0.7525,0.710246,0.654167,0.129354,Arlington,44,411,455
2916,2012-08-06,3,1,8,0,1,1,2,0.7525,0.710246,0.654167,0.129354,Washington NE,81,591,672
2917,2012-08-06,3,1,8,0,1,1,2,0.7525,0.710246,0.654167,0.129354,Washington NW,731,3974,4705
2918,2012-08-06,3,1,8,0,1,1,2,0.7525,0.710246,0.654167,0.129354,Washington SE,43,389,432
2919,2012-08-06,3,1,8,0,1,1,2,0.7525,0.710246,0.654167,0.129354,Washington SW,334,311,645
2920,2012-08-07,3,1,8,0,2,1,2,0.735833,0.697621,0.70375,0.116908,Arlington,55,457,512
2921,2012-08-07,3,1,8,0,2,1,2,0.735833,0.697621,0.70375,0.116908,Washington NE,76,667,743
2922,2012-08-07,3,1,8,0,2,1,2,0.735833,0.697621,0.70375,0.116908,Washington NW,779,4032,4811
2923,2012-08-07,3,1,8,0,2,1,2,0.735833,0.697621,0.70375,0.116908,Washington SE,40,444,484
2924,2012-08-07,3,1,8,0,2,1,2,0.735833,0.697621,0.70375,0.116908,Washington SW,327,324,651
2925,2012-08-08,3,1,8,0,3,1,2,0.75,0.707717,0.672917,0.1107,Arlington,67,453,520
2926,2012-08-08,3,1,8,0,3,1,2,0.75,0.707717,0.672917,0.1107,Washington NE,56,700,756
2927,2012-08-08,3,1,8,0,3,1,2,0.75,0.707717,0.672917,0.1107,Washington NW,777,4281,5058
2928,2012-08-08,3,1,8,0,3,1,2,0.75,0.707717,0.672917,0.1107,Washington SE,46,456,502
2929,2012-08-08,3,1,8,0,3,1,2,0.75,0.707717,0.672917,0.1107,Washington SW,314,286,600
2930,2012-08-09,3,1,8,0,4,1,1,0.755833,0.699508,0.620417,0.1561,Arlington,63,447,510
2931,2012-08-09,3,1,8,0,4,1,1,0.755833,0.699508,0.620417,0.1561,Washington NE,50,692,742
2932,2012-08-09,3,1,8,0,4,1,1,0.755833,0.699508,0.620417,0.1561,Washington NW,740,4154,4894
2933,2012-08-09,3,1,8,0,4,1,1,0.755833,0.699508,0.620417,0.1561,Washington SE,26,393,419
2934,2012-08-09,3,1,8,0,4,1,1,0.755833,0.699508,0.620417,0.1561,Washington SW,317,307,624
2935,2012-08-10,3,1,8,0,5,1,2,0.7158329999999999,0.667942,0.7158329999999999,0.238813,Arlington,68,314,382
2936,2012-08-10,3,1,8,0,5,1,2,0.7158329999999999,0.667942,0.7158329999999999,0.238813,Washington NE,62,489,551
2937,2012-08-10,3,1,8,0,5,1,2,0.7158329999999999,0.667942,0.7158329999999999,0.238813,Washington NW,634,3319,3953
2938,2012-08-10,3,1,8,0,5,1,2,0.7158329999999999,0.667942,0.7158329999999999,0.238813,Washington SE,28,330,358
2939,2012-08-10,3,1,8,0,5,1,2,0.7158329999999999,0.667942,0.7158329999999999,0.238813,Washington SW,273,201,474
2940,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,Arlington,156,245,401
2941,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,Washington NE,128,474,602
2942,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,Washington NW,1351,2740,4091
2943,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,Washington SE,93,348,441
2944,2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,Washington SW,519,178,697
2945,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,Arlington,143,247,390
2946,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,Washington NE,101,486,587
2947,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,Washington NW,1341,2901,4242
2948,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,Washington SE,96,401,497
2949,2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,Washington SW,501,242,743
2950,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,Arlington,70,427,497
2951,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,Washington NE,66,643,709
2952,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,Washington NW,739,3839,4578
2953,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,Washington SE,20,423,443
2954,2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,Washington SW,312,260,572
2955,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,Arlington,40,392,432
2956,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,Washington NE,59,543,602
2957,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,Washington NW,753,3976,4729
2958,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,Washington SE,28,394,422
2959,2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,Washington SW,248,257,505
2960,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,Arlington,63,432,495
2961,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,Washington NE,52,635,687
2962,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,Washington NW,728,4278,5006
2963,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,Washington SE,38,422,460
2964,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,Washington SW,317,298,615
2965,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,Arlington,71,496,567
2966,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,Washington NE,76,666,742
2967,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,Washington NW,788,4305,5093
2968,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,Washington SE,36,434,470
2969,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,Washington SW,367,285,652
2970,2012-08-17,3,1,8,0,5,1,1,0.723333,0.2424,0.570833,0.231354,Arlington,72,380,452
2971,2012-08-17,3,1,8,0,5,1,1,0.723333,0.2424,0.570833,0.231354,Washington NE,74,670,744
